,LNG Flow,LNG Rundown Temperature,MR IGV Position,HMR Flow ,HMR/MR Ratio,Percentage Nitrogen in MR,Percentage Methane in MR,Percentage Ethane in MR,Percentage Propane in MR,Percentage Butane in MR,Ambient Condition,Low Pressure Propane/Mixed Refrigerant kettle level
25190,12001.7265625,-147.0263671875,62.0819091796875,18258.681640625,5.954358100891113,3.13427734375,43.96426010131836,41.87910461425781,10.55947208404541,0.3951953053474426,31.3904037475586,62.01953125
11874,12466.0546875,-145.7275390625,56.99998474121094,17930.810546875,5.539064884185791,2.90673828125,43.05781555175781,43.6123046875,10.01259708404541,0.2973828017711639,28.51517677307129,62.794921875
13558,12146.970703125,-145.91796875,53.50000762939453,18181.615234375,5.192967414855957,2.9306640625,43.29853820800781,43.77001953125,9.6318359375,0.2747656106948852,28.568096160888672,61.931640625
27102,13557.06640625,-144.6728515625,57.61436462402344,21222.376953125,5.250843048095703,3.13720703125,44.27138900756836,42.76396560668945,9.523144721984863,0.2807421684265136,27.686124801635746,62.248046875
10623,10320.275390625,-144.4482421875,48.00119018554688,15232.34375,5.792725563049316,2.92578125,43.426368713378906,43.61894607543945,9.748046875,0.2365234345197677,29.74993705749512,63.046875
8850,12953.150390625,-145.2734375,68.04255676269531,20454.6015625,5.118873119354248,3.00537109375,43.48613357543945,43.23046875,9.9462890625,0.2501952946186065,29.22075462341309,62.408203125
15782,13187.19140625,-144.8974609375,61.039695739746094,22351.029296875,5.166660308837891,3.14599609375,43.03789138793945,43.70361328125,9.884081840515137,0.2047656178474426,27.104022979736328,61.28515625
21710,13303.69921875,-145.927734375,65.2001724243164,20922.77734375,5.076740264892578,3.4130859375,42.83037185668945,43.49941635131836,9.944921493530272,0.2353124916553497,26.980546951293945,60.50390625
11443,12831.1171875,-144.6630859375,54.99996948242188,18539.521484375,5.794399261474609,2.8203125,42.99140930175781,43.63887023925781,10.171191215515137,0.3276171684265136,27.033466339111328,62.314453125
21165,14160.396484375,-146.279296875,69.09996032714844,21152.1796875,4.808762550354004,3.49267578125,43.26201248168945,42.96318435668945,9.972265243530272,0.2328906208276748,25.53411293029785,61.4375
30426,12501.912109375,-146.9775390625,61.22477340698242,18270.234375,5.803021430969238,3.52734375,44.31953430175781,41.259864807128906,10.635351181030272,0.1598046869039535,27.686124801635746,60.576171875
884,10270.1484375,-144.8046875,58.73002624511719,18699.4765625,5.392025947570801,3.546875,42.969825744628906,43.57080078125,9.612011909484863,0.213906243443489,33.93048095703125,55.25
7042,12670.7109375,-146.4208984375,78.02433776855469,19579.974609375,4.696137428283691,3.046875,43.22216796875,43.384864807128906,9.951757431030272,0.3153906166553497,29.34423065185547,61.52734375
8527,12894.03515625,-144.98046875,68.01022338867188,19761.669921875,5.449660301208496,2.60693359375,44.01738357543945,42.911720275878906,9.996191024780272,0.3863671720027923,30.45551490783692,59.755859375
25845,11001.5830078125,-146.9873046875,56.081878662109375,16753.177734375,6.069649696350098,3.0712890625,42.91337966918945,42.9482421875,10.608007431030272,0.3745312392711639,27.82723999023437,55.39453125
5484,12042.9140625,-146.5771484375,57.094764709472656,17820.447265625,5.491000175476074,3.0380859375,44.17509841918945,42.197853088378906,10.013964653015137,0.5106250047683716,25.234243392944336,59.685546875
30126,13469.115234375,-146.318359375,67.0580062866211,19618.474609375,4.858453273773193,3.48291015625,43.974220275878906,41.72304916381836,10.456250190734863,0.263671875,30.631908416748047,63.326171875
23955,12296.5478515625,-146.4892578125,58.17599868774414,18110.9375,6.200553894042969,3.4345703125,41.923927307128906,43.15742492675781,11.094042778015137,0.3052343726158142,31.58443832397461,61.83203125
20309,12872.650390625,-144.8779296875,67.01009368896484,20857.265625,5.4200544357299805,3.0859375,43.20888900756836,42.911720275878906,10.476758003234863,0.2376953065395355,27.65084457397461,61.30078125
6491,12201.591796875,-146.3671875,58.094764709472656,17755.224609375,4.9793620109558105,2.90185546875,42.72246170043945,43.816505432128906,10.214941024780272,0.2581640481948852,32.20181655883789,57.99609375
14794,11758.0546875,-145.0,50.00001525878906,17421.275390625,5.572359085083008,3.0703125,43.20888900756836,43.30683898925781,10.071386337280272,0.306445300579071,31.95486640930176,62.283203125
19320,13531.388671875,-145.9326171875,68.03781127929688,21585.966796875,5.009152889251709,3.46923828125,43.05781555175781,43.37158203125,9.86220645904541,0.172890618443489,27.3156967163086,60.783203125
24566,13515.6865234375,-144.4091796875,60.37799835205078,20786.69921875,6.057548999786377,3.1787109375,43.77001953125,39.99980545043945,12.488574028015137,0.4810937345027923,31.19637107849121,62.18359375
663,8994.849609375,-149.43359375,52.19140625,15689.908203125,5.964109420776367,3.423828125,43.218849182128906,41.550392150878906,11.461133003234863,0.2544531226158142,27.89779663085937,58.802734375
17791,13202.7802734375,-146.0888671875,69.03773498535156,20378.404296875,5.004360675811768,3.47705078125,43.65380859375,41.54873275756836,10.968945503234863,0.2939062416553497,33.08378982543945,62.2109375
29560,13840.423828125,-145.99609375,65.03729248046875,21816.861328125,4.852324962615967,3.77734375,43.36162185668945,42.97978591918945,9.54638671875,0.2340624928474426,26.78651428222656,62.2109375
7263,13422.9609375,-145.5224609375,78.02420043945312,20472.751953125,5.221286296844482,2.9345703125,43.09765625,43.33837890625,10.247754096984863,0.3021875023841858,28.42698097229004,61.859375
7474,13054.095703125,-146.2109375,64.01022338867188,20386.345703125,4.732142448425293,3.3291015625,42.96650695800781,43.260353088378906,10.106249809265137,0.2563671767711639,28.97380256652832,61.908203125
20832,13735.7548828125,-146.064453125,74.01009368896484,21421.216796875,5.01082181930542,3.4169921875,42.92998123168945,43.43135070800781,9.91347599029541,0.2382421791553497,26.945268630981445,60.4140625
19798,11987.2451171875,-146.5869140625,64.03782653808594,17499.708984375,5.627776622772217,3.38525390625,42.98808670043945,43.15410232543945,10.172558784484863,0.2232812494039535,25.28716087341309,59.984375
22355,8102.8017578125,-146.3623046875,61.6879997253418,12548.6474609375,5.871340751647949,2.8037109375,41.98037338256836,43.49941635131836,11.39208984375,0.3935156166553497,27.756681442260746,62.728515625
1662,12427.3359375,-146.2158203125,71.09761047363281,19593.91796875,4.8114166259765625,3.39697265625,42.73906326293945,43.144142150878906,10.4248046875,0.2030859291553497,31.14345359802246,57.115234375
19297,12879.37890625,-145.7373046875,62.03781127929688,19481.896484375,5.694645881652832,3.3291015625,43.10097885131836,43.2138671875,10.088476181030272,0.1885546892881393,25.781064987182617,59.748046875
3118,4267.359375,-149.013671875,53.33721160888672,8807.556640625,5.519079208374023,3.61962890625,42.47842025756836,41.04902648925781,12.334081649780272,0.429023414850235,26.71595573425293,61.0703125
11101,12294.931640625,-145.1123046875,49.0,19011.384765625,5.367026329040527,2.90283203125,42.97314453125,43.63554763793945,10.034472465515137,0.3620312511920929,28.03891372680664,62.365234375
19199,11674.12109375,-146.083984375,66.03779602050781,17812.435546875,6.250052452087402,3.5322265625,42.5498046875,42.4833984375,11.126172065734863,0.2103515565395355,27.65084457397461,57.291015625
31490,11798.66015625,-148.5302734375,56.08744812011719,17117.6953125,5.2471232414245605,3.52734375,43.401466369628906,42.80879211425781,9.859472274780272,0.3052343726158142,31.23164939880371,61.8671875
15595,11466.97265625,-144.912109375,58.00004577636719,16590.716796875,6.835668563842773,2.84375,43.10097885131836,42.795509338378906,10.91357421875,0.3032812476158142,28.05655288696289,61.03515625
5586,11804.033203125,-145.5419921875,63.094764709472656,21100.587890625,4.8206467628479,3.14013671875,43.6123046875,43.65214920043945,9.160840034484863,0.3940624892711639,26.5395622253418,56.84375
4663,11697.556640625,-147.646484375,71.0090103149414,20123.6171875,4.799409866333008,3.423828125,43.37490463256836,44.31621170043945,8.499120712280273,0.3031249940395355,30.120365142822266,59.431640625
27479,13695.7392578125,-145.76171875,66.91436004638672,21758.974609375,4.90203857421875,3.23095703125,44.040626525878906,42.66767883300781,9.709081649780272,0.2879296839237213,25.075489044189453,63.2265625
8318,13056.169921875,-145.4443359375,72.01020812988281,19620.21875,5.059004306793213,2.92578125,43.0478515625,43.32177734375,10.22998046875,0.3918749988079071,30.27912139892578,61.865234375
15784,13323.052734375,-144.951171875,63.039695739746094,22241.8046875,5.182937145233154,3.1748046875,42.89013671875,43.5625,10.06591796875,0.2091015577316284,26.5395622253418,61.298828125
28892,13729.650390625,-145.4345703125,59.6132926940918,21547.978515625,4.89927864074707,3.37646484375,44.281349182128906,42.214454650878906,9.753515243530272,0.2706640660762787,24.369911193847656,62.203125
15107,10396.67578125,-145.029296875,48.082855224609375,15720.3896484375,6.2425055503845215,3.07421875,42.599609375,42.64443588256836,11.317578315734863,0.3245312571525574,29.32659149169922,61.337890625
12450,12932.0625,-146.2158203125,56.00022888183594,18125.34375,5.246430397033691,2.98486328125,43.10762023925781,43.451271057128906,10.05361270904541,0.3018749952316284,25.639949798583984,62.224609375
903,8.98828125,-81.6064453125,4.421875,5177.35205078125,7.757881164550781,3.5380859375,44.78271484375,43.36992263793945,8.04042911529541,0.1735156178474426,27.89779663085937,50.646484375
5396,12730.171875,-145.9033203125,67.09476470947266,20681.34375,4.881845474243164,3.02587890625,43.56914138793945,43.40478515625,9.579882621765137,0.339648425579071,29.37950897216797,60.37109375
58,12588.087890625,-146.40625,78.99989318847656,20296.767578125,5.075076103210449,3.48779296875,43.027931213378906,43.1640625,10.11376953125,0.1248828098177909,30.914140701293945,58.20703125
15599,10963.283203125,-145.1708984375,55.00004577636719,16314.205078125,6.693192005157471,2.76123046875,42.45185852050781,43.434669494628906,10.982617378234863,0.2999609410762787,33.524776458740234,60.9609375
20072,9795.88671875,-146.513671875,53.01009368896485,15416.1064453125,6.999344348907471,2.5478515625,43.28193664550781,41.22334289550781,12.58632755279541,0.2822656333446502,24.863815307617188,60.095703125
3240,11017.212890625,-146.77734375,43.11100006103516,16779.966796875,5.154329299926758,3.38720703125,41.61845779418945,43.98086166381836,10.621679306030272,0.3062109351158142,26.6101188659668,59.009765625
5223,13196.1796875,-145.9375,75.09476470947266,20744.28515625,5.017123699188232,3.13037109375,43.15078353881836,42.466796875,10.6640625,0.478320300579071,28.197668075561523,59.650390625
16200,13266.3828125,-146.07421875,68.00631713867188,20678.8984375,4.682627201080322,3.38134765625,43.509376525878906,42.546485900878906,10.19716739654541,0.2768359184265136,30.96705818176269,61.65234375
9336,12913.048828125,-145.478515625,70.04231262207031,19922.455078125,5.202815532684326,2.921875,43.96426010131836,43.24043273925781,9.57167911529541,0.2616406083106994,29.39714813232422,61.705078125
10155,12986.337890625,-145.4248046875,65.02154541015625,20983.619140625,5.372406005859375,3.00244140625,43.53593826293945,42.70088195800781,10.441210746765137,0.2342968732118606,28.47989845275879,62.60546875
7112,12852.55078125,-145.4296875,75.02432250976562,19939.083984375,5.347293853759766,2.912109375,43.077735900878906,43.60234451293945,10.041308403015137,0.2859765589237213,28.99144172668457,62.09375
8991,13297.125,-145.52734375,73.04244995117188,20292.759765625,5.318741798400879,3.083984375,43.66377258300781,42.82207107543945,10.064550399780272,0.2750000059604645,26.76887321472168,63.580078125
18441,13187.482421875,-146.884765625,64.03776550292969,19772.572265625,4.988856792449951,3.4228515625,43.56914138793945,42.50664138793945,10.201269149780272,0.2398046851158142,30.13800430297852,62.71484375
30319,13811.564453125,-145.7861328125,63.22477340698242,20533.59765625,4.812901496887207,3.51513671875,45.47002029418945,37.91132736206055,12.844042778015137,0.1660937517881393,29.5206241607666,60.6328125
30905,12931.16015625,-146.4404296875,63.07114410400391,20800.494140625,5.326206207275391,3.51318359375,44.41914367675781,39.98320388793945,11.686718940734863,0.3287109434604645,28.797409057617188,59.251953125
16561,13576.083984375,-145.595703125,65.00628662109375,20923.087890625,5.011886596679688,3.25146484375,43.8779296875,42.33232498168945,10.240918159484863,0.2562890648841858,30.72010612487793,61.69140625
23537,13429.912109375,-145.478515625,57.141998291015625,20314.662109375,5.145890235900879,3.13916015625,44.73955154418945,41.26650619506836,10.42275333404541,0.3921875059604645,29.67938041687012,62.109375
28619,13770.6767578125,-145.9375,61.0634651184082,21233.94921875,4.90672492980957,3.4306640625,44.69306945800781,41.57197570800781,9.82802677154541,0.3763671815395355,27.703763961791992,60.84765625
4715,13324.78125,-146.0107421875,74.00897979736328,20635.00390625,4.885725498199463,3.66796875,42.95986557006836,43.30683898925781,9.516308784484863,0.4601562321186065,28.303504943847656,59.927734375
17921,13551.3671875,-145.888671875,69.03773498535156,20862.84375,5.00037145614624,3.4189453125,43.03125,43.37822341918945,9.878613471984863,0.2308203130960464,29.43242835998535,62.359375
22700,13439.1142578125,-145.80078125,64.47599792480469,20427.654296875,5.0559844970703125,3.052734375,43.849708557128906,40.95771789550781,11.627245903015137,0.4664452970027923,30.29676055908203,60.474609375
17292,13537.98828125,-145.2001953125,69.00633239746094,20785.630859375,4.993078231811523,3.4228515625,43.60566711425781,42.14140701293945,10.502734184265137,0.2756249904632568,29.996889114379883,57.466796875
3052,11009.953125,-147.01171875,62.10299682617188,17968.580078125,7.002242565155029,3.53515625,42.56972885131836,42.01357650756836,11.373632431030272,0.4213281273841858,27.421533584594727,60.66796875
13550,12379.62890625,-146.6796875,53.50000762939453,18474.822265625,5.261667251586914,2.9140625,42.72246170043945,44.048927307128906,9.931249618530272,0.2900390625,27.774320602416992,61.84375
27546,13593.9833984375,-145.8447265625,66.91436004638672,21567.580078125,5.043964385986328,3.27099609375,44.03066635131836,42.621192932128906,9.71044921875,0.2787109315395355,28.46225929260254,62.767578125
17132,13490.419921875,-146.181640625,68.00633239746094,21733.03125,5.022923469543457,3.4267578125,43.43965148925781,42.865234375,9.970898628234863,0.2268359363079071,26.78651428222656,60.779296875
5142,13288.482421875,-146.103515625,70.09476470947266,20262.61328125,4.816471099853516,3.0322265625,43.4462890625,42.98310852050781,10.081640243530272,0.373359352350235,28.18002891540528,62.6328125
21116,11698.3173828125,-146.982421875,65.50990295410156,17121.4453125,5.755323886871338,3.4462890625,43.384864807128906,42.87519836425781,10.015332221984863,0.2029687464237213,26.645397186279297,63.052734375
4574,12429.755859375,-146.875,68.0090103149414,19805.181640625,4.808406829833984,3.61474609375,43.10762023925781,42.95156478881836,9.812304496765137,0.425585925579071,27.66848564147949,62.109375
14693,12374.7890625,-146.03515625,50.00001525878906,17829.16796875,5.253850936889648,3.1591796875,43.10097885131836,43.40810775756836,9.989355087280272,0.3004296720027923,28.58573532104492,63.400390625
5195,12974.23828125,-146.03515625,75.09476470947266,20004.078125,4.821890830993652,2.9189453125,43.1142578125,42.80546951293945,10.606640815734863,0.4748828113079071,31.337486267089844,60.044921875
719,10128.755859375,-148.8671875,50.33003234863281,17213.265625,5.500063419342041,3.75244140625,43.38984680175781,42.80712890625,9.748730659484863,0.2117578089237213,29.697019577026367,60.2578125
543,9205.728515625,-148.8525390625,56.03221893310547,14534.142578125,5.955754280090332,3.56494140625,43.19560623168945,41.575294494628906,11.390722274780272,0.1863671839237213,30.102725982666016,55.146484375
388,3.45703125,-50.6298828125,2.052734375,5241.59521484375,7.217950820922852,3.01513671875,38.42265701293945,48.6259765625,9.712499618530272,0.1404687464237213,31.284568786621094,64.568359375
17022,13455.24609375,-144.9267578125,69.00628662109375,21359.25390625,5.033537864685059,3.04296875,43.40478515625,43.11259841918945,10.108983993530272,0.2683984339237213,27.98599433898925,59.818359375
31782,13332.4111328125,-146.064453125,64.05399322509766,20119.580078125,4.81682825088501,3.5205078125,43.08437728881836,43.32841873168945,9.666699409484863,0.2992578148841858,29.62646102905273,59.80078125
2396,0.0,28.3935546875,0.0,2205.546142578125,17.408687591552734,1.76611328125,49.112403869628906,39.358985900878906,9.378222465515137,0.2981640696525574,31.072895050048828,0.599609375
3536,8889.755859375,-148.1787109375,51.08267974853516,17312.6796875,6.632574558258057,3.76025390625,45.87841796875,38.993751525878906,10.876660346984863,0.4545702934265136,28.162389755249023,58.458984375
7337,12851.16796875,-146.259765625,77.02420043945312,19606.931640625,4.801852703094482,2.9228515625,43.66044998168945,42.95820617675781,10.078906059265137,0.2988671660423279,31.60207748413086,62.1015625
8542,12787.55859375,-145.283203125,69.51021575927734,19064.111328125,5.057085514068604,2.74169921875,44.22490310668945,42.68428039550781,9.893651962280272,0.3766796886920929,33.75408935546875,60.41015625
3826,8010.6328125,-146.8212890625,55.0,12852.58984375,5.661919116973877,1.98828125,40.7734375,42.596290588378906,14.178418159484863,0.3751952946186065,26.06329727172852,59.876953125
13787,12996.017578125,-145.966796875,52.000030517578125,18989.11328125,5.211252689361572,3.05078125,43.32509994506836,41.849220275878906,11.397558212280272,0.2841406166553497,27.439172744750977,62.931640625
2733,7841.23828125,-147.71484375,46.100006103515625,13444.2177734375,4.5440192222595215,2.85498046875,43.23213195800781,42.388771057128906,10.955273628234863,0.4917968511581421,28.197668075561523,57.966796875
12791,12326.736328125,-145.7275390625,55.0,18073.30078125,5.3644609451293945,2.98876953125,42.596290588378906,43.30351638793945,10.606640815734863,0.4132031202316284,26.5395622253418,61.8984375
12007,12786.521484375,-144.4873046875,57.0,18342.48046875,5.902293682098389,2.9365234375,42.89345932006836,43.559181213378906,10.227246284484863,0.3261328041553497,26.36316680908203,64.208984375
22963,13491.1201171875,-145.2001953125,58.0,21085.1796875,5.304354190826416,2.99462890625,45.8369140625,39.940040588378906,10.72900390625,0.4537499845027923,29.573543548583984,63.109375
7205,12787.212890625,-145.126953125,78.42425537109375,19742.162109375,5.534865379333496,2.912109375,43.027931213378906,43.28691482543945,10.379003524780272,0.3155077993869781,29.34423065185547,61.921875
3526,8414.4140625,-148.1982421875,49.08267974853516,17082.712890625,5.505741596221924,3.85791015625,45.19609451293945,39.44033432006836,10.968945503234863,0.4527343511581421,28.09183120727539,58.3671875
1958,12815.21484375,-146.3623046875,77.24726104736328,19732.505859375,4.486964702606201,3.50830078125,43.44795227050781,42.67763900756836,10.078222274780272,0.180703118443489,27.756681442260746,61.806640625
22018,13751.2060546875,-144.599609375,65.46700286865234,21473.986328125,5.719631195068359,3.10888671875,44.30459213256836,41.085548400878906,11.114550590515137,0.3142187297344208,28.44462013244629,62.111328125
22185,11222.0810546875,-146.806640625,50.29199981689453,16641.5234375,6.350114822387695,3.10107421875,43.027931213378906,43.177345275878906,10.3291015625,0.2936718761920929,27.968355178833008,59.095703125
20678,12769.7255859375,-145.7666015625,72.01009368896484,19804.1796875,5.533339023590088,3.4248046875,43.22549057006836,42.770606994628906,10.252538681030272,0.2473828047513961,27.19222068786621,59.888671875
22281,9502.8134765625,-146.8603515625,50.14500045776367,13916.3759765625,6.558411598205566,3.10400390625,43.17402648925781,41.47734451293945,11.835741996765137,0.3410937488079071,30.70246696472168,74.57421875
13137,11357.384765625,-145.3759765625,48.0,16970.87890625,6.348517417907715,2.89990234375,42.87353515625,43.53926086425781,10.27578067779541,0.3220312297344208,28.867965698242188,60.91796875
12666,11796.427734375,-146.6162109375,55.000244140625,17904.5625,5.730010509490967,2.97509765625,42.48173904418945,43.49111557006836,10.613476753234863,0.3460546731948852,27.492090225219727,61.494140625
26399,13226.3505859375,-145.4541015625,62.99840545654297,20689.470703125,5.222464561462402,3.09130859375,44.488868713378906,42.04677963256836,9.984570503234863,0.3482421934604645,33.701171875,61.359375
6156,12462.251953125,-146.6259765625,70.09476470947266,18451.42578125,5.307510852813721,2.9365234375,42.83369445800781,43.60234451293945,10.106249809265137,0.3847265541553497,28.44462013244629,59.595703125
1208,13121.853515625,-145.7568359375,79.03202056884766,20414.779296875,4.724358081817627,3.52001953125,43.595703125,43.31513977050781,9.28456974029541,0.1949218660593032,28.744489669799805,59.470703125
7236,13325.47265625,-145.419921875,78.02423095703125,20125.708984375,5.392175674438477,3.01318359375,43.36162185668945,42.73076248168945,10.510937690734863,0.3055859208106994,29.661741256713867,62.673828125
15768,12128.302734375,-145.576171875,43.92314147949219,18118.041015625,5.339659690856934,3.10498046875,42.84033203125,43.34834289550781,10.365331649780272,0.249804675579071,31.91958808898925,61.65234375
783,10304.02734375,-148.59375,57.23003387451172,18498.40625,5.51093339920044,3.615234375,44.0439453125,42.637794494628906,9.420605659484863,0.1959374994039535,29.62646102905273,60.0859375
20451,11098.5419921875,-147.0361328125,54.01009368896485,16314.447265625,5.723939895629883,2.86669921875,43.07441711425781,43.26699447631836,10.456250190734863,0.2701171934604645,27.65084457397461,60.3515625
27295,13203.9677734375,-145.947265625,64.01435852050781,21110.10546875,4.903835296630859,3.185546875,44.405860900878906,42.74736404418945,9.281835556030272,0.332812488079071,29.32659149169922,61.72265625
8516,12988.412109375,-145.3955078125,67.01022338867188,19686.697265625,5.1542558670043945,3.02099609375,43.79658508300781,42.91836166381836,9.81093692779541,0.3674609363079071,30.29676055908203,59.4453125
6002,11103.29296875,-146.2548828125,50.094764709472656,16357.7236328125,5.283035755157471,2.53857421875,43.18730545043945,42.36552810668945,11.463183403015137,0.3624999821186065,28.162389755249023,58.69140625
6949,9786.85546875,-149.27734375,60.02433776855469,17578.568359375,4.695521354675293,3.1591796875,44.525390625,42.34892654418945,9.666699409484863,0.2181640565395355,29.4500675201416,57.78125
3333,10237.65234375,-146.8798828125,49.08267974853516,16228.72265625,6.99911642074585,2.935546875,42.12480545043945,43.36162185668945,11.07080078125,0.4187109172344208,27.82723999023437,61.087890625
28618,13773.279296875,-145.8447265625,61.0634651184082,21140.28515625,4.896502494812012,3.4091796875,44.59013748168945,41.62178039550781,9.89638614654541,0.3855077922344208,27.703763961791992,60.416015625
6971,12569.765625,-148.0712890625,75.02433776855469,19411.740234375,4.9622483253479,3.62939453125,44.65986633300781,40.92119216918945,10.4453125,0.3077734410762787,28.709211349487305,63.0625
31332,12799.2724609375,-147.0947265625,59.07114410400391,18841.25390625,4.976114749908447,3.541015625,44.78105545043945,40.75019454956055,10.30312442779541,0.3610937297344208,29.026721954345703,64.216796875
17463,11796.072265625,-145.146484375,66.00634765625,17991.517578125,5.992837429046631,3.37646484375,42.201171875,42.47676086425781,11.558886528015137,0.3319531083106994,32.51932907104492,58.107421875
5009,11142.357421875,-148.53515625,40.01924133300781,15122.1259765625,5.701857089996338,2.97998046875,43.61562728881836,41.90400695800781,10.97988224029541,0.4376171827316284,30.86122131347656,67.146484375
4882,9976.30078125,-146.494140625,52.00897979736328,17016.248046875,6.504262447357178,3.00341796875,43.160743713378906,42.05342102050781,11.141210556030272,0.5583593845367432,29.55590438842773,59.234375
24230,13649.36328125,-145.0244140625,59.34000015258789,20527.50390625,5.269834518432617,3.12158203125,43.32841873168945,43.33174133300781,9.802734375,0.3362109363079071,31.47860145568848,60.916015625
2663,7438.83984375,-147.236328125,43.100006103515625,13384.0654296875,5.493021965026856,2.38525390625,42.51162338256836,42.90840148925781,11.667577743530272,0.4753515422344208,27.3862533569336,58.27734375
1391,12277.646484375,-145.7177734375,77.96817779541016,18703.712890625,5.069859504699707,3.716796875,43.21220779418945,42.438575744628906,10.345507621765137,0.1996484398841858,33.22490692138672,60.373046875
484,7757.232421875,-142.7685546875,52.03221893310547,12674.380859375,6.146687984466553,3.46728515625,44.29629135131836,40.27041244506836,11.692187309265137,0.1848828047513961,26.116214752197266,60.041015625
8463,13429.529296875,-144.5654296875,68.01022338867188,20417.9453125,5.436115741729736,3.0634765625,43.1806640625,43.35498046875,10.003026962280272,0.345507800579071,28.88560485839844,62.548828125
5823,12179.12109375,-146.11328125,58.09477996826172,18529.15234375,5.097437858581543,2.939453125,43.27529525756836,43.01298904418945,10.220410346984863,0.4541015625,31.67263603210449,59.5390625
22621,13720.576171875,-145.3125,60.55500030517578,21020.330078125,4.992310047149658,3.11474609375,42.98808670043945,42.64775466918945,10.86708927154541,0.3329687416553497,28.744489669799805,61.162109375
20177,12367.7861328125,-146.9189453125,66.01009368896484,18843.689453125,5.529164791107178,3.4287109375,43.0810546875,42.01357650756836,11.124804496765137,0.2739062309265136,28.197668075561523,61.767578125
25948,13248.4521484375,-144.9609375,60.081809997558594,20986.05859375,5.091264724731445,3.12744140625,43.130859375,43.53593826293945,9.870409965515137,0.2631250023841858,32.69572067260742,61.01953125
4464,11032.76953125,-146.5283203125,46.06019592285156,16404.095703125,6.991766929626465,3.46435546875,43.36494445800781,42.34892654418945,10.31679630279541,0.4236718714237213,26.980546951293945,61.080078125
7327,12994.2890625,-146.4453125,77.02420043945312,20040.92578125,4.782729625701904,2.8232421875,44.0107421875,42.87187576293945,9.909375190734863,0.3002734184265136,29.167837142944336,62.470703125
27199,13109.072265625,-145.0830078125,59.61436462402344,21187.673828125,5.100987434387207,3.11083984375,44.356056213378906,42.338966369628906,9.830761909484863,0.3203906118869781,28.81504821777344,60.02734375
25323,11905.3134765625,-147.275390625,62.0819091796875,17780.328125,6.362992286682129,3.10205078125,44.45234680175781,41.176856994628906,10.785741806030272,0.4126562476158142,24.740339279174805,64.943359375
31969,11503.8994140625,-147.607421875,57.053993225097656,16696.3359375,6.472534656524658,3.3154296875,43.07109451293945,43.00634765625,10.213574409484863,0.3456640541553497,31.23164939880371,62.326171875
12065,12784.1015625,-145.419921875,57.0,18396.958984375,5.276097774505615,2.38818359375,43.30849838256836,44.85244369506836,9.13623046875,0.2924999892711639,27.15694046020508,62.734375
6426,13533.931640625,-145.9521484375,75.09476470947266,19707.583984375,4.915210247039795,3.01416015625,43.26201248168945,43.27363586425781,10.027636528015137,0.337695300579071,28.92088508605957,59.544921875
28090,13587.44140625,-145.3076171875,56.08065032958984,20871.12109375,4.911960601806641,3.46142578125,43.18398666381836,43.25039291381836,9.70361328125,0.2930468618869781,26.945268630981445,61.74609375
2028,8175.87890625,-145.7421875,68.24726104736328,12649.7236328125,5.672908306121826,2.5205078125,43.5458984375,40.71865463256836,12.556933403015137,0.5678515434265137,29.767576217651367,56.44921875
10232,12424.916015625,-144.6728515625,52.08516693115234,18696.283203125,5.797595500946045,2.951171875,42.91006088256836,43.210548400878906,10.56630802154541,0.2750000059604645,27.95071601867676,61.544921875
21277,12505.85546875,-146.171875,65.99996185302734,18583.1953125,5.6146159172058105,3.40625,42.91337966918945,43.22050857543945,10.114453315734863,0.2716406285762787,25.904541015625,57.349609375
20184,13145.216796875,-145.478515625,67.01009368896484,21175.40234375,5.058034420013428,3.52734375,43.36162185668945,41.79277420043945,10.970312118530272,0.269335925579071,27.56264877319336,58.822265625
8208,12839.759765625,-145.439453125,71.01020812988281,19578.33203125,5.098498821258545,2.90380859375,43.13418197631836,43.13252258300781,10.35302734375,0.3881640434265136,32.18417739868164,62.421875
7857,12214.728515625,-147.03125,60.01022338867188,18888.865234375,4.654754161834717,2.9384765625,43.53261947631836,41.849220275878906,11.36269474029541,0.2358593642711639,32.16653823852539,59.841796875
14789,12094.76953125,-145.322265625,50.00001525878906,17985.70703125,5.303573131561279,3.10205078125,43.13750076293945,43.39150619506836,10.02490234375,0.3022656142711639,30.1556453704834,63.359375
20518,12667.404296875,-145.6787109375,68.01009368896484,19172.666015625,6.751569271087647,3.22705078125,42.6494140625,43.384864807128906,10.41591739654541,0.2507421672344208,27.791961669921875,62.880859375
13792,12986.68359375,-146.0546875,52.000030517578125,18908.923828125,5.259548187255859,3.0712890625,43.15410232543945,41.76289367675781,11.63134765625,0.2855468690395355,27.20985984802246,63.359375
14048,12375.134765625,-145.8740234375,51.00004577636719,18211.337890625,5.274597644805908,2.9521484375,43.12089920043945,43.22050857543945,10.32363224029541,0.2876171767711639,28.53281784057617,62.005859375
16404,13619.52734375,-145.5322265625,65.00624084472656,21391.396484375,5.035042762756348,3.3046875,43.88789367675781,42.4501953125,10.09804630279541,0.2165624946355819,27.703763961791992,61.177734375
15698,11899.1015625,-145.517578125,53.3984375,17723.306640625,5.608569622039795,3.052734375,43.05781555175781,43.39814758300781,10.114453315734863,0.2941406071186065,31.972505569458008,60.396484375
11364,12972.509765625,-144.9951171875,54.199981689453125,18576.611328125,5.404652118682861,2.97509765625,43.1640625,43.23046875,10.277148246765137,0.3013281226158142,27.17458152770996,62.484375
